row_id,tugas,source_group_id,has_deadline,deadline_days_or_zero,importance,estimated_duration_minutes,quantity_available,quantity_value,unit_type,action_type,task_category,complexity_indicator,complexity_analysis,complexity_research,complexity_revision,complexity_long_form,complexity_completion,complexity_learning,scope_all,scope_multiple,scope_each,scope_complete,n_token,extractor_version
dur_0264,isi ulang tempat vitamin,grp_8adeaadd55,1,2.0,6.0,6.0,0,0.0,<missing>,mengisi,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0265,jalankan simulasi ansys untuk space robotics,grp_ce23433d90,1,2.0,10.0,180.0,0,0.0,<missing>,mengerjakan,lainnya,analysis,1,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0266,selesaikan penulisan laporan praktikum,grp_0323df8b8a,1,6.0,10.0,300.0,0,0.0,dokumen,mengerjakan,akademik,long_form|completion,0,0,0,1,1,0,0,0,0,0,4,duration-text-rules-v3
dur_0267,rapikan gudang bahan makanan,grp_f620e1a9e7,0,0.0,1.0,30.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0268,buang makanan kedaluwarsa,grp_83719d1623,1,2.0,7.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0269,bersihkan microwave,grp_0628b9f64f,1,3.0,3.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0270,ganti filter vacuum cleaner,grp_57f83d9f2b,1,4.0,4.0,6.0,0,0.0,<missing>,mengedit,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0271,ganti filter brita,grp_d12a3dfebe,1,2.0,7.0,6.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0272,ganti seprai,grp_4a3193a858,1,3.0,7.0,16.2,0,0.0,<missing>,mengedit,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0273,periksa ulang CV,grp_06e27b91fe,1,4.0,5.0,18.0,0,0.0,<missing>,membaca,pekerjaan,revision,0,0,1,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0274,beli tisu toilet,grp_703b585a4f,1,1.0,10.0,30.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0275,beli poster baru,grp_c3ee952657,0,0.0,1.0,60.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0276,atur ulang layout poster di dinding,grp_841cd45fbd,0,0.0,1.0,72.0,0,0.0,<missing>,mengorganisir,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0277,meal prep untuk seminggu,grp_c040177fa0,1,2.0,6.0,90.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0278,bersihkan kompor,grp_36e8e6e6c4,1,4.0,3.0,15.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0279,isi bensin mobil,grp_77f57ebe80,1,1.0,10.0,30.0,0,0.0,<missing>,mengisi,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0280,pergi ke gym,grp_bbfb1c2d4e,1,7.0,3.0,90.0,0,0.0,<missing>,perjalanan,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0281,main basket,grp_e5c011fee2,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0282,lap meja dapur,grp_2afcfca9b1,1,3.0,3.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0283,bersihkan cermin kamar mandi,grp_540ee7ea75,1,7.0,2.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0284,bersihkan shower,grp_1a7b2bd81e,1,2.0,6.0,18.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0285,rapikan rak buku,grp_e842044f39,0,0.0,1.0,30.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0286,siram tanaman,grp_a23d3a944f,1,3.0,7.0,6.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0287,brainstorming ide riset,grp_5138bb4157,1,2.0,10.0,36.0,0,0.0,<missing>,mencari,lainnya,research,0,1,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0288,kosongkan mesin cuci piring,grp_44aa49cf6e,1,1.0,6.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0289,cuci buah,grp_972e9899e2,1,0.0,7.0,6.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0290,potong buah,grp_3ab6e89016,1,0.0,6.0,12.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0291,edit daftar pustaka,grp_7174a2d6af,1,3.0,10.0,18.0,0,0.0,<missing>,mengedit,akademik,revision,0,0,1,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0292,lipat origami,grp_34e2a599be,0,0.0,1.0,24.0,0,0.0,<missing>,membersihkan,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0293,nyalakan dupa,grp_94d4c1b2d3,0,0.0,1.0,3.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0294,nyalakan lilin,grp_259f3041e5,0,0.0,1.0,3.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0295,berenang,grp_631864909e,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,1,duration-text-rules-v3
dur_0296,main polo air,grp_9b6b3e66b3,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0297,main pickleball,grp_4e4b9620ba,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0298,main sepak bola,grp_fdaa9a3c7f,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0299,main voli,grp_38caa0995c,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0300,main voli pantai,grp_880dd7423f,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0301,main ice skating,grp_4911337358,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0302,main ice hockey,grp_bf0c66df8b,0,0.0,3.0,90.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0303,lakukan 10 kali sit up,grp_694fdf2b2a,0,0.0,2.0,15.0,1,10.0,item,mengerjakan,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0304,cat kuku kaki,grp_6331d0dc83,0,0.0,1.0,75.0,0,0.0,<missing>,<missing>,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0305,hapus makeup,grp_39e5652a12,1,0.0,7.0,12.0,0,0.0,<missing>,mengedit,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0306,buat kopi,grp_54993a0590,1,0.0,4.0,6.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0307,main game league of legends,grp_4d6df8858d,0,0.0,1.0,60.0,0,0.0,<missing>,olahraga,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0308,main game valorant,grp_d33705b7ad,0,0.0,1.0,60.0,0,0.0,<missing>,olahraga,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0309,main game counter-strike global offensive,grp_076b2be6ca,0,0.0,1.0,60.0,0,0.0,<missing>,olahraga,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0310,rencanakan kostum halloween,grp_67ec9a235a,1,20.0,6.0,30.0,0,0.0,<missing>,mengorganisir,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0311,beli kostum halloween,grp_5172004225,1,25.0,6.0,12.0,0,0.0,<missing>,transaksi,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0312,rencanakan pesta ulang tahun colin,grp_9273d8bca5,1,17.0,7.0,60.0,0,0.0,<missing>,mengorganisir,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0313,buat janji periksa mata,grp_9891115de5,1,7.0,8.0,12.0,0,0.0,<missing>,membuat,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0314,periksa ke dokter gigi,grp_272071267b,1,20.0,6.0,90.0,0,0.0,<missing>,membaca,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0315,medical check up tahunan ke dokter,grp_8b6932de8c,1,20.0,6.0,90.0,0,0.0,<missing>,<missing>,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0316,operasi hidung,grp_4f9237fc34,0,0.0,1.0,180.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0317,suntik botox,grp_368139ef15,0,0.0,1.0,120.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0318,filler bibir,grp_ec13b553ee,0,0.0,1.0,120.0,0,0.0,<missing>,<missing>,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0319,permak celana jeans,grp_a90e279303,1,30.0,4.0,60.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0320,ajukan kartu kredit,grp_c1f906e784,1,25.0,6.0,15.0,0,0.0,<missing>,mengisi,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0321,telepon ibu,grp_9f21204b6a,1,3.0,8.0,30.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0322,telepon ayah,grp_22010b6d5c,1,3.0,8.0,30.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0323,telepon nenek,grp_bc55c30d30,1,3.0,8.0,18.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0324,telepon sepupu,grp_72d63cab39,1,3.0,7.0,15.0,0,0.0,<missing>,mengirim,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0325,rencanakan trip ke guadalajara,grp_8dd8372a0d,0,0.0,2.0,30.0,0,0.0,<missing>,mengorganisir,perjalanan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0326,putus dengan pacar,grp_b5c0fa7b4d,1,5.0,7.0,36.0,0,0.0,<missing>,<missing>,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0327,kembalikan baju ke mantan,grp_22c5aec2de,1,20.0,7.0,30.0,0,0.0,<missing>,transaksi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0328,foto ulang untuk KTP,grp_d4a214e87f,1,30.0,6.0,60.0,0,0.0,<missing>,membuat,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0329,beri makan anjing,grp_d06a6f15c2,1,0.0,10.0,12.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0330,beri makan kucing,grp_804b6c6d57,1,0.0,10.0,12.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0331,jalan-jalan dengan anjing,grp_2ce12005ee,1,0.0,10.0,30.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0332,main dengan anjing,grp_b6a0684bab,1,0.0,5.0,30.0,0,0.0,<missing>,olahraga,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0333,jalan-jalan dengan kucing,grp_8d34406fc5,1,0.0,5.0,18.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0334,beri makan ikan,grp_a78debfe9d,1,0.0,10.0,12.0,0,0.0,<missing>,perawatan,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0335,bayar sewa,grp_c1bfd23300,1,14.0,10.0,6.0,0,0.0,<missing>,transaksi,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0336,hapus game minecraft,grp_5a6ebb3c32,0,0.0,1.0,6.0,0,0.0,<missing>,mengedit,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0337,ganti layar HP,grp_c53f696b4e,1,50.0,6.0,12.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0338,jual baju,grp_a20c849032,0,0.0,3.0,36.0,0,0.0,<missing>,transaksi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0339,rencanakan jadwal mata kuliah semester depan,grp_0b76ff37f9,1,70.0,9.0,120.0,0,0.0,<missing>,mengorganisir,akademik,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0340,beli botol minum baru,grp_bdc41a8e87,1,7.0,4.0,12.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0341,tutup rekening deposito,grp_e331e1f3df,1,4.0,10.0,15.0,0,0.0,<missing>,<missing>,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0342,beli powerbank,grp_7eb52a6b5d,1,16.0,4.0,12.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0343,merajut syal,grp_e6cae9ee99,0,0.0,1.0,60.0,0,0.0,<missing>,<missing>,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0344,beli gitar listrik,grp_94aa75f6eb,0,0.0,2.0,90.0,0,0.0,<missing>,transaksi,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0345,bayar tagihan listrik,grp_f50d6ab233,1,18.0,10.0,6.0,0,0.0,<missing>,transaksi,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0346,bayar tagihan wifi,grp_2fe7b973b6,1,18.0,10.0,6.0,0,0.0,<missing>,transaksi,administrasi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0347,beli tiket konser denzel curry,grp_52875f3a86,1,20.0,6.0,12.0,0,0.0,<missing>,transaksi,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0348,beli hadiah ulang tahun untuk ayah,grp_1a19afecd3,1,37.0,10.0,60.0,0,0.0,<missing>,transaksi,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0349,balas sally soal rencana fall break,grp_2a91325127,1,2.0,8.0,12.0,0,0.0,soal,mengirim,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0350,buat rencana jalan-jalan sendiri saat fall break,grp_a126b28a44,1,15.0,5.0,120.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0351,latihan drum,grp_3c07422404,0,0.0,3.0,90.0,0,0.0,<missing>,belajar,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0352,tempel ulang poster di dinding,grp_5c8c26f9b4,1,18.0,3.0,18.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0353,beli parfum baru,grp_b96918a08a,1,20.0,3.0,12.0,0,0.0,<missing>,transaksi,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0354,beli casing HP baru,grp_501aab699e,1,80.0,4.0,12.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0355,cas sikat gigi elektrik,grp_367a3dc796,1,3.0,4.0,4.8,0,0.0,<missing>,<missing>,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0356,ganti baterai kamera,grp_4724f9ba42,1,15.0,4.0,6.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0357,ganti baterai lampu cermin,grp_b6f375772a,0,0.0,2.0,6.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0358,cas powerbank,grp_4ca548f6d5,1,8.0,6.0,6.0,0,0.0,<missing>,<missing>,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0359,merakit meja baru,grp_78b307932e,1,20.0,7.0,30.0,0,0.0,<missing>,membuat,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0360,beli tanaman hias,grp_9175142d93,0,0.0,1.0,45.0,0,0.0,<missing>,transaksi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0361,lap meja,grp_2d9b9f5a4d,1,4.0,4.0,12.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0362,balas chat sophia,grp_34baca9e74,1,2.0,6.0,6.0,0,0.0,<missing>,mengirim,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0363,ambil kembali tas reusable dari jaden,grp_9a203fc454,1,80.0,4.0,30.0,0,0.0,<missing>,perjalanan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0364,beli bunga untuk ibu,grp_3f7a4d0b06,1,23.0,8.0,30.0,0,0.0,<missing>,transaksi,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0365,beli poster nirvana,grp_7cc89e20b0,0,0.0,1.0,24.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0366,daftar slot waktu presentasi,grp_4159a527c3,1,2.0,10.0,6.0,0,0.0,<missing>,mengisi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0367,kirim selimut milik sally,grp_0a88f0ea90,1,40.0,6.0,30.0,0,0.0,<missing>,mengirim,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0368,hapus aplikasi yang tidak dipakai,grp_d4c00a3466,0,0.0,1.0,60.0,0,0.0,<missing>,mengedit,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0369,tulis lagu di garageband,grp_f3940e20ba,0,0.0,1.0,120.0,0,0.0,<missing>,menulis,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0370,balas chat eunice,grp_c756c39902,1,3.0,3.0,6.0,0,0.0,<missing>,mengirim,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0371,rencanakan acara kumpul keluarga,grp_e9314c043a,1,15.0,2.0,30.0,0,0.0,<missing>,mengorganisir,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0372,lari pagi/sore,grp_675d095255,0,0.0,2.0,60.0,0,0.0,<missing>,olahraga,olahraga,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0373,beli eyeliner baru,grp_c919139f41,1,30.0,3.0,6.0,0,0.0,<missing>,transaksi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0374,beli ikat rambut baru,grp_c30b2dcc96,1,24.0,3.0,6.0,0,0.0,<missing>,transaksi,kesehatan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0375,bersihkan keyboard laptop,grp_b2d73147f8,1,14.0,3.0,9.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0376,bersihkan layar laptop,grp_031546fd02,1,14.0,3.0,9.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0377,lipat baju,grp_c62c2a0170,1,2.0,7.0,24.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0378,lipat handuk,grp_0c097a677b,1,2.0,7.0,18.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0379,bekukan makanan sisa,grp_feaec6455a,1,0.0,7.0,12.0,0,0.0,<missing>,<missing>,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0380,beli tisu dapur,grp_09a5c34449,1,0.0,8.0,30.0,0,0.0,<missing>,transaksi,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0381,memanggang banana bread,grp_878691bd83,0,0.0,1.0,90.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0382,masak kari untuk acara potluck,grp_857900baec,1,4.0,7.0,120.0,0,0.0,<missing>,membuat,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0383,masak nasi,grp_91d2afad1c,1,4.0,7.0,39.0,0,0.0,<missing>,membuat,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0384,vacuum ruang makan,grp_16b2e3a72a,1,4.0,6.0,15.0,0,0.0,<missing>,membersihkan,rumah,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0385,bersihkan perhiasan,grp_86fcc97f25,1,6.0,4.0,18.0,0,0.0,<missing>,membersihkan,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0386,isi teka-teki silang new york times,grp_88d032603b,1,0.0,8.0,4.2,0,0.0,<missing>,mengisi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0387,isi sudoku new york times,grp_2e439a5f5d,1,0.0,8.0,1.8,0,0.0,<missing>,mengisi,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0388,main game linkedin,grp_a26aec0fb3,1,0.0,8.0,9.6,0,0.0,<missing>,olahraga,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0389,jahitkan jas,grp_c97a6b9e03,1,17.0,6.0,30.0,0,0.0,<missing>,membuat,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,2,duration-text-rules-v3
dur_0390,beli hadiah natal untuk keluarga,grp_1ce91f13fd,1,65.0,9.0,120.0,0,0.0,<missing>,transaksi,sosial,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0391,menonton konser simfoni,grp_ce0e6069f1,0,0.0,2.0,180.0,0,0.0,<missing>,menonton,pribadi,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0392,selesaikan PR dinamika,grp_32f70817bd,1,5.0,10.0,420.0,0,0.0,<missing>,mengerjakan,lainnya,completion,0,0,0,0,1,0,0,0,0,0,3,duration-text-rules-v3
dur_0393,kumpulkan draf project 2,grp_dd7bd05209,1,4.0,10.0,480.0,0,0.0,dokumen,mengisi,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0394,buat kerangka kesimpulan esai,grp_17178c336f,1,8.0,8.0,120.0,0,0.0,dokumen,membuat,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0395,mulai catatan tinjauan literatur,grp_d67a1647d7,1,2.0,8.0,90.0,0,0.0,<missing>,<missing>,lainnya,research,0,1,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0396,unggah slide presentasi,grp_e77ecdc55d,1,8.0,10.0,12.0,0,0.0,slide,mengirim,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0397,rapikan sitasi riset,grp_98c7d7c845,1,7.0,7.0,15.0,0,0.0,<missing>,membersihkan,akademik,research,0,1,0,0,0,0,0,0,0,0,3,duration-text-rules-v3
dur_0398,atur jadwal waktu praktikum,grp_5109b20e95,1,10.0,8.0,9.0,0,0.0,<missing>,mengorganisir,akademik,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0399,riset kampus untuk S2,grp_34444b9c06,0,0.0,7.0,60.0,0,0.0,<missing>,mencari,akademik,research,0,1,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
dur_0400,persiapan wawancara teknis teknik mesin,grp_4a8190f355,0,0.0,10.0,90.0,0,0.0,<missing>,belajar,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0401,persiapan wawancara teknis robotika,grp_0b5ccf900b,0,0.0,10.0,90.0,0,0.0,<missing>,belajar,pekerjaan,<missing>,0,0,0,0,0,0,0,0,0,0,4,duration-text-rules-v3
